,objectID,room,locationType,locationID,locationLetter,artist,info
657,2013.3.1,Nasher Painting Storage Room,Screen,15.0,B,,"Portrait of an Artist, 18th century"
658,2013.3.1.A,Nasher Painting Storage Room,Screen,15.0,B,,"Portrait of an Artist, 18th century"
659,2013.3.1.B,Nasher Painting Storage Room,Screen,22.0,B,,"Portrait of an Artist, 18th century"
660,2013.6.1,Nasher Painting Storage Room,Screen,50.0,A,"LaToya Ruby Frazier
Born in Braddock, Pennsylvania, 1982","Self Portrait In Gramps' Bedroom (227 Holland Avenue) from the series Notion of Family, 2009 (printed 2013)"
661,2013.7.1,Nasher Painting Storage Room,Screen,41.0,A,,"Untitled, Pinhole 1, 2005"
662,2013.8.1.A,Nasher Painting Storage Room,Wall Screen,24.0,,Mel Kendrick,"Large Poplar, 1984"
663,2013.8.1.B,Nasher Painting Storage Room,Wall Screen,24.0,,Mel Kendrick,"Large Poplar, 1984"
664,2013.9.1,Nasher Painting Storage Room,Screen,43.0,A,"Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987","Jacqueline Kennedy I (Jackie I), 1966"
665,2013.9.2,Nasher Painting Storage Room,Screen,43.0,A,"Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987","Marilyn Monroe, 1967"
666,2013.9.3,Nasher Painting Storage Room,Screen,43.0,B,"Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987","Campbell’s Soup I (Tomato), 1968"
667,2013.9.4,Nasher Painting Storage Room,Screen,45.0,A,"Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987","Ladies and Gentlemen, 1975"
668,2013.9.5,Nasher Painting Storage Room,Screen,45.0,A,"Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987","Muhammad Ali, 1978"
669,2013.9.6,Nasher Painting Storage Room,Screen,45.0,A,"Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987","Joseph Beuys, 1980/83"
670,2013.10.1,Nasher Painting Storage Room,Screen,41.0,B,"Gary Simmons
Born in New York, New York, 1964","High Life, 2013"
671,2013.13.1.D,Nasher Painting Storage Room,,,,"Deborah Grant
Born in Toronto, Canada, 1968","In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
672,2013.13.1.A,Nasher Painting Storage Room,Screen,4.0,A,"Deborah Grant
Born in Toronto, Canada, 1968","In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
673,2013.13.1.B,Nasher Painting Storage Room,Screen,4.0,A,"Deborah Grant
Born in Toronto, Canada, 1968","In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
674,2013.13.1.C,Nasher Painting Storage Room,Screen,4.0,A,"Deborah Grant
Born in Toronto, Canada, 1968","In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
675,2013.13.1.D,Nasher Painting Storage Room,Screen,4.0,B,"Deborah Grant
Born in Toronto, Canada, 1968","In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
676,2013.13.1.E,Nasher Painting Storage Room,Screen,5.0,A,"Deborah Grant
Born in Toronto, Canada, 1968","In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
677,2013.16.1,Nasher Painting Storage Room,,,,Orit Raff,"Untitled from the series White, 1997–1999"
678,2013.17.1,Nasher Painting Storage Room,Screen,48.0,B,Susan Harbage Page,"Recurrence, Venice, Italy, 2002"
679,2013.17.2,Nasher Painting Storage Room,Screen,48.0,B,Susan Harbage Page,"Involuntary Memory III, Provence, France, 2002"
680,2013.20.1,Nasher Painting Storage Room,Screen,60.0,B,"David Salle
Born in Norman, Oklahoma, 1952","The Monotonous Language, 1981"
681,2013.20.1.A,Nasher Painting Storage Room,Screen,42.0,B,"David Salle
Born in Norman, Oklahoma, 1952","The Monotonous Language, 1981"
682,2013.20.1.B,Nasher Painting Storage Room,Screen,42.0,B,"David Salle
Born in Norman, Oklahoma, 1952","The Monotonous Language, 1981"
683,2014.1.1,Nasher Painting Storage Room,Screen,61.0,B,"Hassan Hajjaj
Born in Larache, Morocco, 1961","Nisrin, 2010/1431"
684,2014.2.1,Nasher Painting Storage Room,Screen,2.0,B,Silvia Heyden,"Translucent, 2011"
685,2014.3.1,Nasher Painting Storage Room,Screen,46.0,A,"Carrie Mae Weems
Born in Portland, Oregon, 1953","I Looked and Looked to See What so Terrified You from the Louisiana Project, 2003"
686,2014.3.1.A,Nasher Painting Storage Room,Screen,46.0,A,"Carrie Mae Weems
Born in Portland, Oregon, 1953","I Looked and Looked to See What so Terrified You from the Louisiana Project, 2003"
687,2014.3.1.B,Nasher Painting Storage Room,Screen,46.0,A,"Carrie Mae Weems
Born in Portland, Oregon, 1953","I Looked and Looked to See What so Terrified You from the Louisiana Project, 2003"
688,2014.4.1,Nasher Painting Storage Room,Screen,44.0,A,"Charles Gaines
Born in Charleston, South Carolina, 1944","Faces: Women, Face #2, Janay Montgomery, 1978"
689,2014.4.1.A,Nasher Painting Storage Room,Screen,44.0,A,"Charles Gaines
Born in Charleston, South Carolina, 1944","Faces: Women, Face #2, Janay Montgomery, 1978"
690,2014.4.1.B,Nasher Painting Storage Room,Screen,44.0,A,"Charles Gaines
Born in Charleston, South Carolina, 1944","Faces: Women, Face #2, Janay Montgomery, 1978"
691,2014.4.1.C,Nasher Painting Storage Room,Screen,44.0,A,"Charles Gaines
Born in Charleston, South Carolina, 1944","Faces: Women, Face #2, Janay Montgomery, 1978"
692,2014.6.1,Nasher Painting Storage Room,Screen,44.0,A,"Barkley L. Hendricks
Born in Philadelphia, Pennsylvania, 1945","Take All the Time You Need (Adrienne Hawkins), 1975"
693,2014.7.1,Nasher Painting Storage Room,Screen,43.0,A,"Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987","Flowers, 1970"
694,2014.8.1,Nasher Painting Storage Room,Screen,42.0,A,Susan Harbage Page,"Argyle Sock, Brownsville, Texas from the U.S. - Mexico Border Project, 2007"
695,2014.8.2,Nasher Painting Storage Room,Screen,38.0,B,Susan Harbage Page,"Homemade Flotation Device, Brownsville, Texas from the U.S. - Mexico Border Project, 2008"
696,2014.8.3,Nasher Painting Storage Room,Screen,42.0,A,Susan Harbage Page,"Trail with Black Plastic Bags, Santa Ana Wildlife Refuge, Texas from the U.S. - Mexico Border Project, 2007"
697,2014.12.1,Nasher Painting Storage Room,Screen,13.0,A,"Odili Donald Odita
Born in Enugu, Nigeria, 1966","Over Here, Over There, 2001"
698,2014.13.1,Nasher Painting Storage Room,Screen,61.0,B,Luis Mallo,"Laminas, No. 20, 1999"
699,2014.14.1,Nasher Painting Storage Room,Screen,10.0,B,Justin Matherly,"untitled (r.f.l.t.p.k.s.m.3), 2013"
700,2014.15.2,Nasher Painting Storage Room,Screen,48.0,B,"Ellen Lanyon
American, 1926 -2013","Horse and Riders, 1965"
701,2014.16.1,Nasher Painting Storage Room,Screen,48.0,B,John Cohen,"Q'eros, 2005"
702,2014.17.1,Nasher Painting Storage Room,Screen,39.0,B,Sarah Walker,"Mount Meru, 2012"
703,2014.18.1,Nasher Painting Storage Room,Screen,51.0,A,Robert Kushner,"After the Dance, 1980"
704,2014.20.1,Nasher Painting Storage Room,Screen,39.0,B,Hugo Tillman,"Mrs. Brown Warburton, 2004"
705,2014.22.1,Nasher Painting Storage Room,Wall Screen,19.0,,"Richard Kalina
Born in New York City, New York, 1946","Midnight Rider, 1972"
706,2014.23.1,Nasher Painting Storage Room,,,,Burk Uzzle,"White Water Nash, 2010"
707,2014.25.1,Nasher Painting Storage Room,Screen,46.0,B,Barthélémy Toguo,"The New World Climax - Guantanamo Republic, 2011"
708,2014.25.2,Nasher Painting Storage Room,Screen,46.0,B,Barthélémy Toguo,"The New World Climax - Colonisation Imperialism, 2011"
709,2014.25.3,Nasher Painting Storage Room,Screen,46.0,B,Barthélémy Toguo,"The New World Climax - Illegal, 2011"
710,2014.26.1,Nasher Painting Storage Room,Screen,47.0,B,Paul Anthony Smith,"Choppy, 2014"
711,2014.29.1,Nasher Painting Storage Room,Screen,46.0,A,Jerry Uelsmann,"Untitled, 1976"
712,2015.2.1,Nasher Painting Storage Room,Screen,54.0,B,John Newman,"Untitled, 1988"
713,2015.3.1,Nasher Painting Storage Room,Screen,16.0,B,Ebony G. Patterson,"...shortly after 8- beyond the bladez, 2014"
714,2015.4.1,Nasher Painting Storage Room,Screen,44.0,B,Valerie Jaudon,"East End, 1980"
715,2015.6.1,Nasher Painting Storage Room,Screen,38.0,A,Bill Bamberger,"Quitting Time, Sanding Room, 1998"
716,2015.8.1,Nasher Painting Storage Room,Wall Screen,4.0,,Raoul Hague,"Peekamoose, 1976"
717,2015.8.1.A,Nasher Painting Storage Room,Wall Screen,4.0,,Raoul Hague,"Peekamoose, 1976"
718,2015.11.1,Nasher Painting Storage Room,crated,,,Jeffrey Gibson,"I PUT A SPELL ON YOU, 2015"
719,2016.3.1,Nasher Painting Storage Room,,,,Nick Cave,"Soundsuit, 2015"
720,2016.4.1,Nasher Painting Storage Room,Screen,45.0,A,Nina Chanel Abney,"First and Last, 2012"
721,2016.6.1,Nasher Painting Storage Room,,,,Al Held,"Untitled, c. 1957"
722,2016.7.4,Nasher Painting Storage Room,Screen,61.0,B,Rev. Benjamin Franklin Perkins,"Home of B. F. Perkins, 1992"
723,2016.11.1,Nasher Painting Storage Room,Screen,26.0,B,Claude Lawrence,"Caribbean, 2002"
724,2016.11.2,Nasher Painting Storage Room,Screen,26.0,B,Claude Lawrence,"Untitled, 2001"
725,2016.11.3,Nasher Painting Storage Room,Screen,42.0,A,Claude Lawrence,"Untitled, 1993"
726,2016.14.1,Nasher Painting Storage Room,Screen,8.0,B,David Benjamin Sherry,"All Matterings of Mind Equal One Violet, 2011"
727,2016.15.1,Nasher Painting Storage Room,Screen,63.0,C,Mary Long,"Ye'ii bicheii Navajo textile, c. 1970"
728,2016.16.1,Nasher Painting Storage Room,Screen,63.0,C,Navajo,"Weaving, 20th century"
729,2016.16.2,Nasher Painting Storage Room,Screen,63.0,C,Navajo,"Weaving, 20th century"
730,2016.16.3,Nasher Painting Storage Room,Screen,63.0,C,Navajo,"Weaving, 19th century"
731,2016.16.4,Nasher Painting Storage Room,Screen,63.0,C,Navajo,"Weaving, 20th century"
732,2016.16.5,Nasher Painting Storage Room,Screen,63.0,C,Navajo,"Weaving, c. 1940"
733,2016.19.1,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
734,2016.19.1.A,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
735,2016.19.1.B,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
736,2016.19.1.C,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
737,2016.19.1.D,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
738,2016.19.1.E,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
739,2016.19.1.F,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
740,2016.19.1.G,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
741,2016.19.1.H,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
742,2016.19.1.I,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
743,2016.19.1.J,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
744,2016.19.1.K,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
745,2016.19.1.L,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
746,2016.19.1.M,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
747,2016.19.1.N,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
748,2016.19.1.A,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
749,2016.19.1.B,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
750,2016.19.1.C,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
751,2016.19.1.D,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
752,2016.19.1.E,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
753,2016.19.1.F,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
754,2016.19.1.G,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
755,2016.19.1.H,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
756,2016.19.1.I,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
757,2016.19.1.J,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
758,2016.19.1.K,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
759,2016.19.1.L,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
760,2016.19.1.M,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
761,2016.19.1.N,Nasher Painting Storage Room,Screen,39.0,B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974"
762,2016.21.1,Nasher Painting Storage Room,Screen,40.0,A,,"""The Beautyful Ones Are Not Yet Born” Might Not Hold True For Much Longer, 2013"
763,2016.22.1,Nasher Painting Storage Room,Screen,41.0,A,Jim Dine,"A Robe in Los Angeles, 1984"
764,2016.23.1,Nasher Painting Storage Room,Screen,41.0,A,Torey Thornton,"You Pissed On My Suburban, 2014"
765,2016.24.1,Nasher Painting Storage Room,Screen,38.0,A,,"Hot Rhythm, 1961"
766,2016.26.1,Nasher Painting Storage Room,Wall Screen,8.0,,Manuel Neri,"Mujer Pegada Series No. 1 (Cast A/P), 2004"
767,2016.26.2,Nasher Painting Storage Room,Wall Screen,4.0,,Manuel Neri,"On the Up, 1989/1992"
768,2016.26.5,Nasher Painting Storage Room,,,,Manuel Neri,"She Said Series No. 6, 1990"
769,2017.1.1,Nasher Painting Storage Room,Screen,10.0,B,Henry Taylor,"Hammons meets a hyena on holiday, 2016"
770,2017.2.1,Nasher Painting Storage Room,Screen,41.0,A,William Eggleston,"Untitled from the series The Democratic Forest, c. 1983–1986"
771,2017.3.1,Nasher Painting Storage Room,Screen,43.0,B,Amy Sherald,"Light is easy to love., 2017"
772,2017.4.4.A,Nasher Painting Storage Room,Screen,40.0,B,Robert Buck,"Thirteen Shooters (Mitchell Johnson & Andrew Golden) from the portfolio Thirteen Shooters, 2001"
773,2017.4.4.B,Nasher Painting Storage Room,Screen,40.0,B,Robert Buck,"Thirteen Shooters (Mitchell Johnson & Andrew Golden) from the portfolio Thirteen Shooters, 2001"
774,2017.4.9,Nasher Painting Storage Room,Screen,49.0,B,Ed Harris,"Untitled (Pollock Panel), 1999"
775,2017.4.11,Nasher Painting Storage Room,Screen,48.0,A,Lyle Ashton Harris,"Brotherhood, Crossroads and Etc., 1994"
776,2017.4.14,Nasher Painting Storage Room,Screen,43.0,B,Lyle Ashton Harris,"Untitled (Alchemy Procession), 1998"
777,2017.4.16,Nasher Painting Storage Room,Wall Screen,21.0,,Michael Jenkins,"Happy Birthday, 1990–1991"
778,2017.4.17,Nasher Painting Storage Room,Screen,41.0,B,Michael Jenkins,Life Guard Tower
779,2017.4.22,Nasher Painting Storage Room,Wall Screen,16.0,,Glenn Ligon,"Warm Broad Glow, 2005"
780,2017.4.22 MOUNT,Nasher Painting Storage Room,Wall Screen,16.0,,Glenn Ligon,"Warm Broad Glow, 2005"
781,2017.4.31,Nasher Painting Storage Room,,,,"Gary Simmons
Born in New York, New York, 1964","Erasure Chair, 1989"
782,2017.4.32,Nasher Painting Storage Room,Screen,44.0,B,"Gary Simmons
Born in New York, New York, 1964","Sans Titre (Untitled), 1992"
783,2017.4.36,Nasher Painting Storage Room,Screen,43.0,B,Kehinde Wiley,"Study for Ivelaw III, 2006"
784,2017.4.37.1,Nasher Painting Storage Room,Screen,57.0,B,Zwelethu Mthethwa,"Untitled from Interior Series #9, 2002 (printed 2006)"
785,2017.4.37.2.A,Nasher Painting Storage Room,Screen,57.0,B,Zwelethu Mthethwa,"Untitled from Interior Series #9, 2002 (printed 2006)"
786,2017.4.37.2.B,Nasher Painting Storage Room,Screen,57.0,B,Zwelethu Mthethwa,"Untitled from Interior Series #9, 2002 (printed 2006)"
787,2017.6.2,Nasher Painting Storage Room,Screen,18.0,B,Raymond Pettibon,"Untitled, 2002"
788,2017.6.3,Nasher Painting Storage Room,Screen,61.0,B,"Pat Steir, and John Yau","Rain Pillow (Red / Gold), 2000"
789,2017.7.1,Nasher Painting Storage Room,Screen,19.0,B,Alex Katz,"Landscape, c. 1959"
790,2017.7.2,Nasher Painting Storage Room,Screen,19.0,B,Alex Katz,"Swamp Maple 2, 1970"
791,2017.14.1,Nasher Painting Storage Room,Screen,43.0,A,Jimmy Lee Sudduth,"Untitled, n.d."
792,2017.18.1,Nasher Painting Storage Room,Screen,60.0,B,Yun-Fei Ji,"The Ba-Don Wonder Cannot Believe What He Sees, 2006"
793,2017.18.2,Nasher Painting Storage Room,,,,Kathryn Andrews,"8, 2010"
794,2017.18.3,Nasher Painting Storage Room,,,,Gavin Kenyon,"Stress Fracture, 2013"
795,2017.18.4,Nasher Painting Storage Room,Screen,41.0,A,Martin Creed,"Work No. 1674 - Anouchka, 2013"
796,2017.18.5,Nasher Painting Storage Room,Screen,41.0,B,Annette Kelm,"Untitled (cards), 2010"
797,2017.19.1,Nasher Painting Storage Room,Screen,37.0,A,April Gornik,"Allee Path, 2006"
798,2017.22.1,Nasher Painting Storage Room,,,,Barbara Chase-Riboud,"Malcolm X #5, 2003"
799,2017.24.1,Nasher Painting Storage Room,Screen,27.0,A,Nina Chanel Abney,"Hobson's Choice, 2017"
800,2017.28.1,Nasher Painting Storage Room,Screen,42.0,B,Purvis Young,"Soldiers with Tanks, 2001"
801,2018.2.1,Nasher Painting Storage Room,Screen,48.0,A,Zanele Muholi,"Basizeni XI, Cassilhaus, North Carolina, 2016"
802,2018.4.1,Nasher Painting Storage Room,Screen,5.0,B,Nettie Young,"Untitled (Housetop), 1970 (finished in 2003)"
803,2018.5.1,Nasher Painting Storage Room,Screen,45.0,B,Jeff Whetstone,"Ode to the Algiers Batture from the series Batture Ritual, 2017"
804,2018.5.2,Nasher Painting Storage Room,Screen,45.0,B,Jeff Whetstone,"Still Life with Catfish from the series Batture Ritual, 2016"
805,2018.6.1,Nasher Painting Storage Room,Screen,49.0,A,Genevieve Gaignard,"Front Line (Nothing to Hide), 2017"
806,2018.6.2,Nasher Painting Storage Room,Screen,49.0,A,Genevieve Gaignard,"Compton Contrapposto, 2016"
807,2018.6.3,Nasher Painting Storage Room,Screen,48.0,A,Genevieve Gaignard,"Drive-By, Side-Eye, 2016"
808,2018.6.4,Nasher Painting Storage Room,Screen,49.0,A,Genevieve Gaignard,"Red State, Blue Plate, 2016"
809,2018.6.5,Nasher Painting Storage Room,Screen,48.0,A,Genevieve Gaignard,"Pallets & Pepsi, 2015"
810,2018.7.1,Nasher Painting Storage Room,Screen,2.0,A,María Berrío,"Syzygy, 2017"
811,2018.8.1,Nasher Painting Storage Room,Screen,48.0,A,Stacy Lynn Waddell,"Self Portrait (Silver and Burned), 2017"
812,2018.11.1,Nasher Painting Storage Room,Screen,2.0,B,The Bruce High Quality Foundation,"Raft of the Medusa from the series History Paintings, 2013"
813,2018.13.1,Nasher Painting Storage Room,Screen,49.0,A,Barkley L. Hendricks,"Untitled, c. 1979"
814,2018.13.2,Nasher Painting Storage Room,Screen,49.0,A,Barkley L. Hendricks,"Them Changes, 1974"
815,2018.14.1,Nasher Painting Storage Room,Screen,47.0,B,John Rosenthal,"Pine Hill Cemetery, Wilmington, NC, 1990"
816,2018.17.1,Nasher Painting Storage Room,Screen,14.0,B,Emma Amos,"22 and Cheetah, 1983"
817,2018.20.1,Nasher Painting Storage Room,Screen,56.0,B,Mel Kendrick,"Untitled, 1999"
818,2018.20.2,Nasher Painting Storage Room,Screen,60.0,A,Annie Lucas,"Four Beasts at the Throne of Heaven, 1993"
819,2018.20.3,Nasher Painting Storage Room,Screen,47.0,B,Deborah Luster,"Tobacco, 1997"
820,2018.20.4,Nasher Painting Storage Room,Screen,48.0,B,Fred Wilson,"Untitled, 1994"
821,2018.22.1,Nasher Painting Storage Room,Screen,48.0,B,Mauricio Lasansky,"Kaddish #4, 1978"
822,2018.23.1,Nasher Painting Storage Room,Screen,60.0,A,Lois Dodd,"View Downtown, 1977"
823,2018.25.2,Nasher Painting Storage Room,,,,"William Tucker, RA","Parmenides, n.d."
824,2018.25.3.C,,,,,Tony Cragg,"Real Plastic Love, 1984"
825,2018.25.3,Nasher Painting Storage Room,Screen,42.0,A,Tony Cragg,"Real Plastic Love, 1984"
826,2018.25.3.A,Off-Site,Owner's Premises,,,Tony Cragg,"Real Plastic Love, 1984"
827,2018.25.3.B,Off-Site,Owner's Premises,,,Tony Cragg,"Real Plastic Love, 1984"
828,2018.26.1,Nasher Painting Storage Room,Screen,22.0,B,,"The Mocking of Christ, c. 1625"
829,2018.27.1,Nasher Painting Storage Room,Screen,39.0,A,David Humphrey,"At the Office, 1984"
830,2019.1.1,Nasher Painting Storage Room,Screen,49.0,A,Genevieve Gaignard,"The Quietest Room in the House, 2018"
831,2019.3.1,Nasher Painting Storage Room,Screen,48.0,B,Zanele Muholi,"Zol from Only Half the Picture series, 2002"
832,2019.4.1,Nasher Painting Storage Room,Screen,25.0,A,Dave Muller,"Cats and Dogs, 2018"
833,2019.4.1.A,Nasher Painting Storage Room,Screen,25.0,A,Dave Muller,"Cats and Dogs, 2018"
834,2019.4.1.B,Nasher Painting Storage Room,Screen,25.0,A,Dave Muller,"Cats and Dogs, 2018"
835,2019.4.1.C,Nasher Painting Storage Room,Screen,25.0,A,Dave Muller,"Cats and Dogs, 2018"
836,2019.5.1,Nasher Painting Storage Room,Screen,41.0,B,Gordon Parks,"Invisible Man Retreat, Harlem, New York, 1952"
837,2019.11.1,Nasher Painting Storage Room,Screen,49.0,B,Elizabeth Matheson,"Pinecrest, Durham, 2004 (printed 2018)"
838,2019.12.1,Nasher Painting Storage Room,Screen,49.0,A,Titus Brooks Heagins,"Kevin and Desniq from the series Durham Stories: Not Hell But You Can See It From Here!, 2017 (printed 2018)"
839,2019.12.2,Nasher Painting Storage Room,Screen,49.0,A,Titus Brooks Heagins,"Marco and Irma at La Vaquita from the series Durham Stories: Not Hell But You Can See It From Here!, 2008 (printed 2018)"
840,2019.13.1,Nasher Painting Storage Room,Screen,47.0,B,Tom Rankin,"Copiah County, Mississippi, 1990 (printed 2018)"
841,2019.13.2,Nasher Painting Storage Room,Screen,47.0,B,Tom Rankin,"E. T. Wickham Civil War Statue, Palmyra, Tennessee, 1984 (printed 2018)"
842,2019.13.3,Nasher Painting Storage Room,Screen,47.0,B,Tom Rankin,"Covens Reliable Discount Store, Crystal Springs, Mississippi, 1985 (printed 2018)"
843,2019.14.1,Nasher Painting Storage Room,Screen,49.0,A,William Ferris,"The California Club, 310 Silver City Road, Belzoni, Mississippi from the series The South in Color, 1975 (printed 2018)"
844,2019.14.2,Nasher Painting Storage Room,Screen,49.0,A,William Ferris,"Cold Watermelon Vendor, Leland, Mississippi from the series The South in Color, 1976 (printed 2018)"
845,2019.14.3,Nasher Painting Storage Room,Screen,49.0,A,William Ferris,"Edith Clark, Old Port Gibson Road, Reganton, Mississippi from the series The South in Color, 1976 (printed 2018)"
846,2019.16.1,Nasher Painting Storage Room,Screen,7.0,A,Rebecca Lepkoff,"Early Morning, Midtown Manhattan, NYC, 1947, printed 1998"
847,2019.16.2,Nasher Painting Storage Room,Screen,7.0,A,Rebecca Lepkoff,"Under the L, Manhattan, 1947, printed 1998"
848,2019.18.1,Nasher Painting Storage Room,Screen,23.0,A,Laurel Nakadate,"November 21, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
849,2019.18.2,Nasher Painting Storage Room,Screen,23.0,A,Laurel Nakadate,"November 22, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
850,2019.18.3,Nasher Painting Storage Room,Screen,22.0,A,Laurel Nakadate,"November 23, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
851,2019.18.4,Nasher Painting Storage Room,Screen,22.0,A,Laurel Nakadate,"November 24, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
852,2019.18.5,Nasher Painting Storage Room,Screen,22.0,A,Laurel Nakadate,"November 25, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
853,2019.18.6,Nasher Painting Storage Room,Screen,23.0,A,Laurel Nakadate,"November 26, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
854,2019.18.8,Nasher Painting Storage Room,Screen,22.0,A,Laurel Nakadate,"November 28, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
855,2019.18.9,Nasher Painting Storage Room,Screen,23.0,A,Laurel Nakadate,"November 29, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
856,2019.18.10,Nasher Painting Storage Room,Screen,22.0,A,Laurel Nakadate,"November 30, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
857,2019.19.1,Nasher Painting Storage Room,Screen,46.0,B,Reed Thomas,"Bird Cage, 1979"
858,2019.19.2,Nasher Painting Storage Room,Screen,46.0,B,Eve Sonneman,"Boat Building, Samos, Greece, 1977"
859,2019.19.3,Nasher Painting Storage Room,Screen,46.0,B,Eve Sonneman,"Moving Hay, Samos, Greece, 1977"
860,2019.20.1,Nasher Painting Storage Room,Screen,41.0,B,Dawoud Bey,"David Hammons, Bliz-aard Ball Sale I, 1983"
861,2019.22.1,Nasher Painting Storage Room,Wall Screen,48.0,,Mel Chin,"Cross for the Unforgiven, 2002"
862,2019.27.5,Nasher Painting Storage Room,Screen,42.0,B,Helen Frankenthaler,"Bay Area Wednesday I, 1982"
863,2019.29.1,Nasher Painting Storage Room,Screen,19.0,B,Charles Emile Jacque,"Tending the Flock, n.d."
864,2019.29.2,Nasher Painting Storage Room,Screen,19.0,B,Jacob Maris,"Beach Scene, n.d."
865,2019.31.1,Nasher Painting Storage Room,,,,Mark Grotjahn,"Untitled (Brown Black and Red Spotted Heavy Texture Mask M16.e), 2012"
866,2020.2.1,Nasher Painting Storage Room,Wall Screen,52.0,,David Hartt,"Lounge at The Johnson Publishing Company Headquarters, Chicago, Illinois, 2011"
867,2020.3.1,Nasher Painting Storage Room,Wall Screen,54.0,,Hugo McCloud,"push pull, 2019"
868,2020.4.1,Nasher Painting Storage Room,Wall Screen,51.0,,Fritz Scholder,"Indian and Storefront, 1974"
